"Species","Primer","Bayescan_fst","Bayescan_Probability","Bayescan_alpha","Bayescan_qvalue","Bayescan_Type","PCadapt_K","PCadapt_chi2_statistic","PCadapt_pvalue","PCadapt_qvalue","PCadapt_Type","Overall_Type"
"\textit{Campanula barbata}","AGT_CTG_85.2",0.3512275,0.0859335,-0.02327625,0.8652,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_109.9",0.354985,0.0752575,-0.000513615,0.88311,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_127.9",0.3385975,0.115835,-0.0969635,0.797275,"neutral",3,3.58064548923923,0.310452309633367,0.695035266044714,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_130.9",0.352425,0.07010675,-0.0114205,0.8908875,"neutral",3,3.51098242824273,0.319340527642166,0.695035266044714,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_135.5",0.349905,0.06760675,-0.023048,0.8941175,"neutral",3,0.46912232474149,0.925620805975664,0.995302075746261,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_144.4",0.352585,0.058806,-0.009033775,0.90127,"neutral",3,4.57551139391352,0.205652930753892,0.563641365769925,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_151.4",0.35121,0.069007,-0.0175595,0.8929925,"neutral",3,2.23807768396984,0.524487248269479,0.995180932613883,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_152.8",0.35129,0.069982,-0.01696325,0.892215,"neutral",3,2.4460244054883,0.485124698747094,0.970249397494187,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_181.2",0.35251,0.078583,-0.01348925,0.87693,"neutral",3,0.359879132375981,0.948399923311583,0.995302075746261,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_191.2",0.3477075,0.078608,-0.0362515,0.8768925,"neutral",3,0.472511990632471,0.924887549259484,0.995302075746261,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_196.4",0.3520125,0.0744825,-0.0146865,0.884595,"neutral",3,0.208360064015642,0.976228546310487,0.995302075746261,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_202.3",0.36399,0.076533,0.04195575,0.8802125,"neutral",3,34.4923303804324,1.55944895337724e-07,9.61660187915967e-07,"adaptive","neutral"
"\textit{Campanula barbata}","AGT_CTG_218.5",0.3715675,0.10651,0.074057,0.80981,"neutral",3,92.2232912514801,7.29393654023662e-20,1.34937825994378e-18,"adaptive","neutral"
"\textit{Campanula barbata}","AGT_CTG_221.0",0.3588025,0.061931,0.01966675,0.8994625,"neutral",3,11.5535292179655,0.00908009861083012,0.0395251351294958,"adaptive","neutral"
"\textit{Campanula barbata}","AGT_CTG_226.4",0.3379175,0.11941,-0.103176,0.7886075,"neutral",3,0.630197694737613,0.889485824382673,0.995302075746261,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_228.9",0.3450625,0.099685,-0.060373,0.82646,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_230.8",0.3513975,0.07575775,-0.01779075,0.8822975,"neutral",3,0.388031734935879,0.942703609495845,0.995302075746261,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_234.9",0.3582775,0.069582,0.01626525,0.892665,"neutral",3,41.6236898660878,4.82194633194867e-09,3.56824028564202e-08,"adaptive","neutral"
"\textit{Campanula barbata}","AGT_CTG_245.4",0.3471375,0.09533475,-0.04848225,0.8385025,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_262.1",0.439155,0.322655,0.365165,0.6658725,"neutral",3,364.453416775695,1.10635354711546e-78,2.72900541621812e-77,"adaptive","neutral"
"\textit{Campanula barbata}","AGT_CTG_266.2",0.35627,0.0727575,0.006390675,0.8871825,"neutral",3,36.5858865700398,5.62977093450894e-08,3.78730044685147e-07,"adaptive","neutral"
"\textit{Campanula barbata}","AGT_CTG_297.5",0.3509975,0.078508,-0.02208975,0.877515,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_336.5",0.3455225,0.09845975,-0.05740425,0.82653,"neutral",3,1.00186397115032,0.80080093058194,0.995302075746261,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_344.2",0.349335,0.089984,-0.03471475,0.856775,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_359.0",0.350235,0.078533,-0.02453075,0.877585,"neutral",3,0.32606061564073,0.955054932069746,0.995302075746261,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_363.4",0.36091,0.0740825,0.0280095,0.885325,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_392.1",0.3489425,0.089359,-0.03683675,0.858175,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_415.3",0.3523475,0.0765575,-0.0139985,0.88078,"neutral",3,0.231356039067498,0.97237533687396,0.995302075746261,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_443.5",0.358675,0.07208225,0.0179305,0.888065,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_452.7",0.3489825,0.090234,-0.0370995,0.8547175,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_459.7",0.35838,0.0660815,0.0173035,0.8964325,"neutral",3,6.04139951145081,0.109613329354987,0.337974432177876,"neutral","neutral"
"\textit{Campanula barbata}","AGT_CTG_488.9",0.352265,0.07388225,-0.01427625,0.8855925,"neutral",3,0.4168149046783,0.936747439160105,0.995302075746261,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_1.0",0.1664475,0.070007,0.0205325,0.91377325,"neutral",3,2.76551602122477,0.429208098243693,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_2.0",0.1601375,0.0954345,-0.04478725,0.9026825,"neutral",3,1.43827709541559,0.696587402051739,0.817969163054754,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_3.0",0.1684475,0.078908,0.03204525,0.91027,"neutral",3,2.86335177839579,0.41317698403853,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_4.0",0.166255,0.07378225,0.01780975,0.91272,"neutral",3,5.02126194573504,0.170246844333591,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_5.0",0.159965,0.09791,-0.0462945,0.9014625,"neutral",3,2.57104165832775,0.462588950068154,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_6.0",0.1596175,0.09503425,-0.045613,0.902895,"neutral",3,6.17232279487572,0.103520794907064,0.625163155180626,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_7.0",0.15927,0.098085,-0.051722,0.9014025,"neutral",3,12.6495713873779,0.00545910043696608,0.0769243165002055,"adaptive","neutral"
"\textit{Carex firma}","ACA_AAC_8.0",0.16497,0.07638275,0.006113525,0.911425,"neutral",3,1.89729064613102,0.593995562626085,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_9.0",0.1734375,0.09485975,0.05725025,0.90282,"neutral",3,0.748225028453698,0.861806492719216,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_10.0",0.167415,0.078533,0.02387175,0.910445,"neutral",3,13.6860005093759,0.00336526524605369,0.0711300511550337,"adaptive","neutral"
"\textit{Carex firma}","ACA_AAC_11.0",0.1652975,0.068907,0.01221425,0.9139525,"neutral",3,4.2190334652799,0.238763169806281,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_12.0",0.161295,0.0931595,-0.0325355,0.90393,"neutral",3,6.45528880224657,0.0914425791809163,0.625163155180626,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_13.0",0.1604925,0.093009,-0.0381735,0.90365,"neutral",3,5.63430506980897,0.13082275559982,0.691284981842798,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_14.0",0.1613025,0.089409,-0.02848775,0.905765,"neutral",3,3.18223215770542,0.364372905568201,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_15.0",0.1628325,0.07625775,-0.009673925,0.9114475,"neutral",3,2.44205456437311,0.485854191312615,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_16.0",0.1621875,0.080508,-0.0157655,0.9097475,"neutral",3,2.17896155303365,0.536104168518792,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_17.0",0.16754,0.07518225,0.026684,0.912105,"neutral",3,2.1489565119021,0.542072191885783,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_19.0",0.1664175,0.087459,0.008506075,0.9068,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_20.0",0.1718225,0.09360925,0.0472015,0.9036225,"neutral",3,0.466861102695361,0.92610917607682,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_AAC_21.0",0.16022,0.091034,-0.03836475,0.9046825,"neutral",3,0.874528473861549,0.831569912537583,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_1.0",0.161145,0.083158,-0.02732875,0.908715,"neutral",3,0.754282355655699,0.860367855894145,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_2.0",0.16112,0.087559,-0.0290315,0.9068225,"neutral",3,0.112494916241475,0.990296943460313,0.854344788952341,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_3.0",0.1639875,0.07235725,0.0006780675,0.913045,"neutral",3,0.732776489647622,0.86546883327105,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_4.0",0.1610925,0.08255825,-0.026298,0.9088675,"neutral",3,2.42472322365341,0.489048996014049,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_5.0",0.1724825,0.09345925,0.05117275,0.9040075,"neutral",3,0.426901776342051,0.934630832306904,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_6.0",0.166655,0.089709,0.007712175,0.905715,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_7.0",0.16429,0.07260725,0.003468195,0.912725,"neutral",3,3.33412694958509,0.342920983119231,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_8.0",0.159205,0.09681,-0.0513525,0.901935,"neutral",3,2.99782921140071,0.391959990279114,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_9.0",0.16864,0.087259,0.02811225,0.9067175,"neutral",3,10.0555210931893,0.0181000339191139,0.191286012311239,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_10.0",0.162745,0.09095925,-0.02183425,0.9050275,"neutral",3,1.07717501030759,0.782586786585006,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_11.0",0.1635075,0.0849585,-0.01065745,0.90798,"neutral",3,0.445740763647737,0.930639566396666,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_12.0",0.168585,0.09180925,0.022164,0.90478,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_13.0",0.167875,0.09073425,0.018633,0.9053075,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_14.0",0.1628475,0.078183,-0.0106517,0.91044,"neutral",3,2.27102640913311,0.518094190246938,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_15.0",0.1587875,0.096985,-0.0533575,0.9019775,"neutral",3,1.90268175040779,0.592849030529811,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_16.0",0.1636425,0.08500875,-0.0090945,0.9079,"neutral",3,1.54250045372616,0.672496550146365,0.812242729617795,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_17.0",0.1626125,0.091009,-0.02167875,0.904645,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_17.1",0.1682375,0.0766075,0.03151175,0.91142,"neutral",3,2.36597388437534,0.499999999999999,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_18.0",0.1630025,0.0752825,-0.007869375,0.9119275,"neutral",3,2.51506694990516,0.472574300982933,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_20.0",0.161805,0.08190825,-0.02124675,0.90915,"neutral",3,0.608728223176229,0.894431371432787,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_21.0",0.1648275,0.06868175,0.00814565,0.91402,"neutral",3,0.616332468832209,0.892683459913694,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_ACG_23.0",0.1671275,0.0843835,0.01500225,0.9081775,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_1.0",0.16237,0.0761075,-0.0131115,0.9116675,"neutral",3,2.2912962543099,0.514190363992745,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_2.0",0.1677175,0.0840335,0.02005275,0.9083475,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_3.0",0.1648875,0.077233,0.00420428,0.9110575,"neutral",3,0.612974606176901,0.893455816078275,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_4.0",0.166255,0.069807,0.0185015,0.9138275,"neutral",3,2.08959620355518,0.554020388044249,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_5.0",0.165315,0.07620775,0.0096045,0.91164,"neutral",3,0.604019715466994,0.895511537894504,0.823119106176209,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_6.0",0.159165,0.096985,-0.050587,0.9020175,"neutral",3,1.76563221360822,0.622442152787035,0.773898304689789,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_7.0",0.1602325,0.0859335,-0.03583525,0.907365,"neutral",3,2.59552922549558,0.458273870542841,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_8.0",0.161305,0.0860335,-0.026842,0.9074325,"neutral",3,7.41175749623515,0.0598696595371026,0.506174893702939,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_9.0",0.161245,0.097085,-0.03528375,0.9017625,"neutral",3,3.48327272172421,0.32293808170057,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_10.0",0.171665,0.088909,0.05246025,0.9061225,"neutral",3,14.6976858479688,0.00209409940005695,0.0711300511550337,"adaptive","neutral"
"\textit{Carex firma}","ACA_AGC_11.0",0.1593775,0.093909,-0.0471885,0.903525,"neutral",3,2.51670967246716,0.472278838895499,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_12.0",0.1681075,0.0852085,0.02420025,0.9077675,"neutral",3,2.52879745644528,0.470109211144574,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_13.0",0.16088,0.09300925,-0.03623625,0.9039725,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_14.0",0.15973,0.089534,-0.04051975,0.9056025,"neutral",3,3.72051017009471,0.293268502346252,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_15.0",0.15904,0.0955595,-0.0513935,0.9025375,"neutral",3,1.98038392946173,0.576488059947007,0.760909623826737,"neutral","neutral"
"\textit{Carex firma}","ACA_AGC_16.0",0.16921,0.088809,0.03049625,0.9059025,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_54.0",0.3286375,0.12636275,0.10039975,0.719963,"neutral",3,12.1532824927339,0.00687610636655547,0.0550324143538835,"adaptive","neutral"
"\textit{Carex sempervirens}","ACA_CAC_60.0",0.3049075,0.07623275,-0.010407875,0.9003175,"neutral",3,1.88888007465795,0.595787167766633,0.713177364707323,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_66.0",0.29943,0.091984,-0.04671775,0.860315,"neutral",3,3.23583096061505,0.356674098521393,0.704977839077959,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_67.0",0.299575,0.09603475,-0.04852675,0.84514,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_71.0",0.30718,0.079358,0.0003344175,0.8984475,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_120.0",0.29163,0.12181,-0.1108925,0.7203875,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_131.0",0.2950225,0.107985,-0.077779,0.7879925,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_137.0",0.298745,0.10111,-0.0564635,0.827435,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_147.0",0.3075775,0.08098325,0.00178342425,0.8948525,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_159.0",0.28502,0.14451,-0.1580425,0.675045,"neutral",3,2.1068504506046,0.550528114257447,0.704977839077959,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_167.0",0.29645,0.106035,-0.07312275,0.81004,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_169.0",0.307155,0.08408325,-0.0017350725,0.8916775,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_188.0",0.3047075,0.062881,-0.006999375,0.9030075,"neutral",3,2.1927450305175,0.533378787331781,0.704977839077959,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_192.0",0.3026525,0.08255825,-0.02397125,0.8946775,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_195.0",0.3047075,0.088209,-0.0165955,0.878255,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_205.0",0.2945025,0.107685,-0.080093,0.79638,"neutral",3,4.95468940504245,0.1751452348945,0.623005367346563,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_207.0",0.3032775,0.07595775,-0.01796925,0.90064,"neutral",3,1.62454599341255,0.653837075958043,0.713177364707323,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_215.0",0.2964425,0.09425925,-0.059493,0.8488625,"neutral",3,5.5358964968384,0.136507304391781,0.569684456610954,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_218.0",0.304565,0.0834085,-0.01474775,0.891355,"neutral",3,0.17893653178953,0.980915820841115,0.805198771619828,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_220.0",0.3069425,0.08460825,-0.0034437725,0.8894075,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_224.0",0.3092325,0.080183,0.011467,0.897325,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_227.0",0.3053525,0.08750875,-0.012584,0.8764275,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_230.0",0.31036,0.0860335,0.01415175,0.8832875,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_233.0",0.3078925,0.08420825,0.00169489575,0.89169,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_239.0",0.303955,0.08753375,-0.022543,0.8785775,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_242.0",0.303535,0.082208,-0.0193885,0.89508,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_243.0",0.3071725,0.0854835,-0.0017761075,0.888275,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_246.0",0.313435,0.079883,0.03269525,0.89797,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_254.0",0.3078625,0.0850335,0.00118815475,0.887965,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_256.0",0.30541,0.080208,-0.008039375,0.897385,"neutral",3,1.3069189317562,0.727490766759831,0.750463432673784,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_257.0",0.292015,0.114385,-0.09345625,0.7553025,"neutral",3,5.43855688174258,0.142360133205889,0.569684456610954,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_265.0",0.3082875,0.07770775,0.0072196,0.8996125,"neutral",3,0.215586243939856,0.975034770892809,0.805198771619828,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_269.0",0.31063,0.08808375,0.01566625,0.872755,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_315.0",0.305965,0.0854085,-0.0086191,0.88753,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_320.0",0.3016575,0.087959,-0.03351475,0.87922,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_333.0",0.3096925,0.0852835,0.01104725,0.888685,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_353.0",0.3080825,0.08648375,0.0024489625,0.882955,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_367.0",0.3075375,0.0857335,-0.0001346925,0.8856675,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_385.0",0.3078975,0.08668375,0.00151454,0.8847,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_403.0",0.3050175,0.082933,-0.01235035,0.89339,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_409.0",0.306825,0.08323325,-0.00271645,0.8927025,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_415.0",0.3067825,0.08760875,-0.004335775,0.8788625,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_467.0",0.3104825,0.0855585,0.01552925,0.8860225,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CAC_477.0",0.30069,0.0933595,-0.0419805,0.85571,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_65.0",0.2793775,0.16527,-0.1960325,0.6299325,"neutral",3,1.56076912394519,0.668317500993107,0.713177364707323,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_70.0",0.3045725,0.082233,-0.01516775,0.89563,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_75.0",0.2966625,0.0955845,-0.06075575,0.84725,"neutral",3,0.852715780257938,0.836820916727276,0.764387848815691,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_77.0",0.302045,0.071932,-0.02247375,0.90166,"neutral",3,3.6727601342399,0.299037188576435,0.683806361651842,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_122.0",0.30506,0.089009,-0.01456025,0.873765,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_135.0",0.296235,0.101335,-0.068782,0.82853,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_140.0",0.308585,0.060706,0.012539175,0.9035275,"neutral",3,2.62792681158977,0.452614637539015,0.704977839077959,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_153.0",0.30545,0.0653065,-0.00379915,0.9026,"neutral",3,2.29512717208912,0.51345505416253,0.704977839077959,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_160.0",0.3214525,0.102435,0.06898825,0.82538,"neutral",3,7.19276785308289,0.0660009179303023,0.352155679357877,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_165.0",0.3089575,0.061206,0.014196,0.9035225,"neutral",3,4.11091231635625,0.249733984387017,0.623607892062732,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_167.0",0.3130925,0.07610775,0.0321045,0.900385,"neutral",3,4.07734733464664,0.253232232373767,0.623607892062732,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_168.0",0.301285,0.08133325,-0.0298985,0.8950225,"neutral",3,0.514731355181269,0.915643280556617,0.792246921239754,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_170.0",0.3098825,0.08715875,0.01256555,0.8816175,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_173.0",0.302455,0.091284,-0.03123575,0.86334,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_181.0",0.3062175,0.07698275,-0.0033501275,0.900105,"neutral",3,2.36597388437534,0.499999999999999,0.704977839077959,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_190.0",0.2991175,0.09661,-0.05061,0.842885,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_205.0",0.301325,0.0932845,-0.038251,0.8563125,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_208.0",0.30866,0.0853835,0.0064943,0.8860625,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_212.0",0.3066275,0.081333,-0.0040118375,0.89687,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_218.0",0.3044325,0.08188325,-0.0144345,0.8952675,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_222.0",0.304405,0.0842585,-0.017656,0.890295,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_228.0",0.30574,0.078858,-0.006695625,0.899,"neutral",3,1.60019889909707,0.659344721514455,0.713177364707323,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_239.0",0.3078925,0.079483,0.004973575,0.8982025,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_256.0",0.30467,0.078908,-0.012673,0.8971025,"neutral",3,0.757646985256568,0.859568127969926,0.764387848815691,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_267.0",0.3021275,0.089884,-0.031894,0.8694925,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_289.0",0.3071475,0.0841085,-0.0018467125,0.8906975,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_291.0",0.30701,0.08570875,-0.00247746,0.8879525,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_296.0",0.29578,0.106685,-0.075941,0.7977375,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_311.0",0.31059,0.07710775,0.0186565,0.8997175,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_314.0",0.309995,0.08613375,0.012495925,0.88584,"neutral",3,NA,NA,NA,"neutral","neutral"
"\textit{Carex sempervirens}","ACA_CTG_339.0",0.31068,0.089334,0.01569325,0.8724025,"neutral",3,NA,NA,NA,"neutral","neutral"
