"Species","Primer","Bayescan_fst","Bayescan_Probability","Bayescan_alpha","Bayescan_qvalue","Bayescan_Type","PCadapt_K","PCadapt_chi2_statistic","PCadapt_pvalue","PCadapt_qvalue","PCadapt_Type","Overall_Type"
"\textit{Gentiana nivalis}","ATG_CTG_237.8",0.4087425,0.1381875,0.1164375,0.7872375,"neutral",2,2117.96932292042,0,0,"adaptive","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_254.6",0.40862,0.139985,0.116115,0.78463,"neutral",2,2117.96932292042,0,0,"adaptive","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_256.3",0.37951,0.079958,-0.0187655,0.85997,"neutral",2,1.0762336312391,0.583846708753914,0.983572961196955,"neutral","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_258.2",0.3956875,0.0948845,0.058703,0.84582,"neutral",2,14.1357018180066,0.000852062302334006,0.00355025959305836,"adaptive","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_281.0",0.382385,0.05685575,-0.0009966525,0.8861625,"neutral",2,5.72186727813253,0.057215316865912,0.173379748078521,"neutral","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_282.0",0.37792,0.070232,-0.023868,0.8712625,"neutral",2,0.359143136011929,0.835628144563037,0.990566070944166,"neutral","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_305.5",0.3818025,0.058631,-0.0038774,0.88557,"neutral",2,0.672057572825153,0.714602534676583,0.983572961196955,"neutral","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_310.7",0.3844275,0.060106,0.008427675,0.8832525,"neutral",2,16.4600931572611,0.000266523915644494,0.00115879963323693,"adaptive","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_344.0",0.4071225,0.133535,0.1094825,0.8082925,"neutral",2,2117.96932292042,0,0,"adaptive","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_358.2",0.39049,0.0736075,0.03591675,0.86715,"neutral",2,4.87152926953542,0.0875307923662924,0.257443506959684,"neutral","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_369.4",0.37917,0.0664315,-0.01739125,0.87625,"neutral",2,3.00840660799864,0.222194244600653,0.52903391571584,"neutral","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_458.8",0.39836,0.10416,0.07051825,0.8355775,"neutral",2,147.727988425682,8.34209059617671e-33,4.90711211539806e-32,"adaptive","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_465.6",0.3763175,0.07655775,-0.0329765,0.8641175,"neutral",2,0.463355597751572,0.793201652602757,0.983572961196955,"neutral","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_489.1",0.3762775,0.08475825,-0.03667525,0.8552425,"neutral",2,0.658620691975015,0.719419713076881,0.983572961196955,"neutral","neutral"
"\textit{Gentiana nivalis}","ATG_CTG_497.3",0.39701,0.09866,0.06454275,0.8428075,"neutral",2,73.7050565568256,9.88895326665582e-17,5.20471224560833e-16,"adaptive","neutral"
"\textit{Geum montanum}","ACA_CAC_101.0",0.3238575,0.0580808,0.014855,0.927426,"neutral",2,1.25669775924673,0.533471900557174,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CAC_128.0",0.3297425,0.07980775,0.04190475,0.9155475,"neutral",2,0.912713660060981,0.633587713633952,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CAC_196.0",0.3167775,0.070132,-0.0243595,0.92015,"neutral",2,0.448950847156741,0.798935211427256,0.407941116237666,"neutral","neutral"
"\textit{Geum montanum}","ACA_CAC_215.0",0.3169575,0.07763275,-0.02498175,0.9160675,"neutral",2,1.61054020896598,0.446967182413603,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CAC_232.0",0.3167125,0.08235825,-0.0277665,0.9141525,"neutral",2,3.8976343858104,0.142442453930077,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CAC_235.0",0.3323975,0.091034,0.0543255,0.90829,"neutral",2,3.19718888503067,0.202180494682679,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CAC_303.0",0.31576,0.078758,-0.03104075,0.9161325,"neutral",2,0.198985250336995,0.905296626253968,0.443868089414904,"neutral","neutral"
"\textit{Geum montanum}","ACA_CAC_324.0",0.316085,0.082908,-0.03103375,0.91333,"neutral",2,1.38629436111989,0.5,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CAC_339.0",0.3196975,0.07265725,-0.00917445,0.918665,"neutral",2,1.97603157757911,0.372314709608151,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_139.0",0.325075,0.06480675,0.0201055,0.9228675,"neutral",2,0.812925654591638,0.666001852245764,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_152.0",0.3192925,0.06090625,-0.008777375,0.92558,"neutral",2,1.12878392293899,0.568705836711728,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_162.0",0.320405,0.059131,-0.003041775,0.9262025,"neutral",2,3.72868189620912,0.154998328172557,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_227.0",0.31944,0.05568075,-0.007359325,0.9287625,"neutral",2,7.23756679577938,0.0268152801822162,0.210361056677864,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_233.0",0.3221675,0.061481,0.005493325,0.9252075,"neutral",2,1.06783585367452,0.586303370164518,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_238.0",0.31606,0.08395825,-0.032045,0.9127625,"neutral",2,0.0847892223816835,0.95849147447333,0.455708694574262,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_260.0",0.33119,0.08690875,0.04868275,0.91062,"neutral",2,2.33065941751721,0.311819835351327,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_264.0",0.3202825,0.05570575,-0.002827825,0.9291875,"neutral",2,1.42814050755952,0.489647147814476,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_266.0",0.319505,0.058106,-0.007476575,0.927575,"neutral",2,1.23694930716702,0.538765615345882,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_274.0",0.316445,0.06810675,-0.0249465,0.9212675,"neutral",2,0.513213197744824,0.773672517545586,0.407941116237666,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_278.0",0.32734,0.068982,0.03085575,0.920965,"neutral",2,4.418453764965,0.109785492801636,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_301.0",0.3165075,0.069782,-0.02410275,0.920445,"neutral",2,1.44022282280982,0.486698029228086,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_303.0",0.315295,0.0860835,-0.0366585,0.9112975,"neutral",2,2.0216847237095,0.363912304580147,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_305.0",0.31821,0.070057,-0.01676075,0.919695,"neutral",2,0.883170796309651,0.643016175890637,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACA_CTG_499.0",0.32281,0.05495575,0.009737925,0.9294575,"neutral",2,1.25493837425971,0.533941398260119,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACC_CAT_165.0",0.3196275,0.06143125,-0.007227975,0.924945,"neutral",2,0.54897917710646,0.759959916489951,0.407941116237666,"neutral","neutral"
"\textit{Geum montanum}","ACC_CAT_168.0",0.3165025,0.07370725,-0.02631725,0.918835,"neutral",2,0.431291809638967,0.806020659379522,0.407941116237666,"neutral","neutral"
"\textit{Geum montanum}","ACC_CAT_208.0",0.3250675,0.06315625,0.020338,0.92395,"neutral",2,11.3127527113736,0.0034951591925209,0.0548377921841487,"adaptive","neutral"
"\textit{Geum montanum}","ACC_CAT_214.0",0.3215325,0.049905,0.0038655,0.9308125,"neutral",2,1.00525519594093,0.60493903297549,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACC_CAT_227.0",0.318455,0.077733,-0.017199,0.9163975,"neutral",2,1.52434902332633,0.466650585789479,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACC_CAT_252.0",0.3223825,0.057681,0.007483975,0.927685,"neutral",2,2.90257311389488,0.234268694110505,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACC_CAT_259.0",0.316975,0.08278325,-0.0275015,0.9137075,"neutral",2,1.1878320699621,0.552160764549644,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACC_CAT_264.0",0.3231775,0.0555555,0.011548525,0.9291675,"neutral",2,1.53362799144284,0.464490582361141,0.387012215467132,"neutral","neutral"
"\textit{Geum montanum}","ACC_CAT_336.0",0.323225,0.06318125,0.01095,0.9240025,"neutral",2,2.22932340122139,0.328026231204674,0.387012215467132,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_128.0",0.317255,0.066806675,-0.012964,0.863138,"neutral",2,2.22884551196536,0.328104620675467,0.820261551688667,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_137.0",0.3204875,0.056681,0.005505675,0.8864525,"neutral",2,2.95040671553928,0.228732207843731,0.724247417156441,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_146.0",0.32106,0.05543075,0.0086933,0.886865,"neutral",2,2.73591149078614,0.254626950191062,0.724247417156441,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_147.0",0.344715,0.1479125,0.117005,0.6595375,"neutral",2,4.95483234044906,0.0839598836151631,0.397267954941701,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_148.0",0.31623,0.078833,-0.0218475,0.8259175,"neutral",2,4.79810159261033,0.0908041039866745,0.397267954941701,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_149.0",0.3192325,0.061406,-0.0014676175,0.8752175,"neutral",2,3.48471612178275,0.175107000427631,0.614221095696092,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_156.0",0.3115675,0.0933345,-0.05079325,0.7877775,"neutral",2,0.743968799214774,0.689364996804941,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_190.0",0.3172175,0.070007,-0.0135045,0.84685,"neutral",2,5.41304893051067,0.0667684600249327,0.397267954941701,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_206.0",0.362045,0.20482,0.1940925,0.5520875,"neutral",2,5.14221752164571,0.0764507328367152,0.397267954941701,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_280.0",0.305885,0.11546,-0.094002,0.739485,"neutral",2,1.13334983561828,0.567408987005298,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_288.0",0.31778,0.06675675,-0.010064325,0.860305,"neutral",2,1.16438009117231,0.558673505359517,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_301.0",0.295625,0.155345,-0.166025,0.636105,"neutral",2,0.0684774398569036,0.966340792295989,0.985044644056286,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_311.0",0.3152375,0.070707,-0.02401225,0.8442225,"neutral",2,0.80980755718408,0.667040991394013,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_315.0",0.3232325,0.06570675,0.0180265,0.86514,"neutral",2,0.644795121090795,0.724410136185382,0.905512670231728,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_346.0",0.3286575,0.082708,0.04372525,0.813565,"neutral",2,0.961796993563624,0.618227666615998,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_370.0",0.3075,0.10561,-0.07303175,0.7656125,"neutral",2,0.952271728722224,0.621179080415094,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_386.0",0.3262,0.0723825,0.03256475,0.8380775,"neutral",2,0.358808637840708,0.83576791429398,0.97506256667631,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAC_408.0",0.3253,0.07360725,0.02756575,0.839345,"neutral",2,7.35983590352159,0.0252250444208017,0.294292184909353,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAT_70.0",0.3366675,0.112635,0.080828,0.73961,"neutral",2,0.805546494393234,0.668463658148161,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAT_99.0",0.571805,0.909265,1.140125,0.09073425,"adaptive",2,25.8833682655832,2.39606168562114e-06,8.38621589967399e-05,"adaptive","adaptive"
"\textit{Geum reptans}","ACA_CAT_135.0",0.2770375,0.229645,-0.305405,0.43054,"neutral",2,0.0301366298442699,0.985044644056286,0.985044644056286,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAT_146.0",0.3108625,0.09275925,-0.055978,0.793095,"neutral",2,0.109649551401156,0.946651009681525,0.985044644056286,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAT_170.0",0.322965,0.062531,0.017355,0.8738475,"neutral",2,5.44870353058385,0.0655887058161119,0.397267954941701,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAT_231.0",0.3211975,0.058581,0.00882645,0.8808825,"neutral",2,1.20597706091083,0.547173944170263,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAT_238.0",0.317255,0.070782,-0.0136655,0.846135,"neutral",2,1.38629436111989,0.5,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAT_369.0",0.311445,0.09358425,-0.05219525,0.7905725,"neutral",2,0.0991041597688917,0.951655594732439,0.985044644056286,"neutral","neutral"
"\textit{Geum reptans}","ACA_CAT_371.0",0.3168225,0.0652065,-0.0146925,0.868685,"neutral",2,0.480003041425503,0.786626664832444,0.949377009280536,"neutral","neutral"
"\textit{Geum reptans}","ACC_CAT_66.0",0.3146325,0.0828335,-0.0308995,0.813725,"neutral",2,3.48032658687443,0.175491741627455,0.614221095696092,"neutral","neutral"
"\textit{Geum reptans}","ACC_CAT_148.0",0.317355,0.057931,-0.0106875,0.8829175,"neutral",2,0.136018351785983,0.934251900942413,0.985044644056286,"neutral","neutral"
"\textit{Geum reptans}","ACC_CAT_185.0",0.3178125,0.063056,-0.0091738,0.8736775,"neutral",2,2.62604182519792,0.269006183515249,0.724247417156441,"neutral","neutral"
"\textit{Geum reptans}","ACC_CAT_186.0",0.32509,0.06790675,0.02729425,0.8554275,"neutral",2,20.1142708134075,4.28786979470412e-05,0.000750377214073221,"adaptive","neutral"
"\textit{Geum reptans}","ACC_CAT_243.0",0.3017725,0.128785,-0.1177925,0.7040375,"neutral",2,1.0297335468857,0.597580202868201,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACC_CAT_307.0",0.3195575,0.058881,0.0004480125,0.882925,"neutral",2,1.51872034962895,0.467965747514522,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACC_CAT_312.0",0.31553,0.067332,-0.021682,0.859705,"neutral",2,1.60354765739682,0.448532637987516,0.893621292154553,"neutral","neutral"
"\textit{Geum reptans}","ACC_CAT_367.0",0.3178075,0.06408125,-0.0094316,0.871725,"neutral",2,1.55524314514775,0.459497594345751,0.893621292154553,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_52.0",0.2894675,0.09928485,0.06508675,0.8526385,"neutral",2,68.8779011986974,1.10497840916542e-15,1.0128968750683e-14,"adaptive","neutral"
"\textit{Gypsophila repens}","ACA_CTN_59.0",0.28272,0.078633,0.03404,0.8852325,"neutral",2,217.68022104792,5.38692079043389e-48,7.4070160868466e-47,"adaptive","neutral"
"\textit{Gypsophila repens}","ACA_CTN_79.0",0.2898225,0.09975975,0.06650025,0.8478,"neutral",2,68.8779011986974,1.10497840916542e-15,1.0128968750683e-14,"adaptive","neutral"
"\textit{Gypsophila repens}","ACA_CTN_81.0",0.2824125,0.077808,0.03262525,0.8876275,"neutral",2,217.68022104792,5.38692079043389e-48,7.4070160868466e-47,"adaptive","neutral"
"\textit{Gypsophila repens}","ACA_CTN_83.0",0.28282,0.081033,0.03426475,0.88098,"neutral",2,217.68022104792,5.38692079043389e-48,7.4070160868466e-47,"adaptive","neutral"
"\textit{Gypsophila repens}","ACA_CTN_89.0",0.27588,0.0656315,0.0005430925,0.907335,"neutral",2,23.9304841438039,6.36152727474626e-06,4.99834285872921e-05,"adaptive","neutral"
"\textit{Gypsophila repens}","ACA_CTN_98.0",0.2860525,0.0859335,0.050836,0.87356,"neutral",2,2.27284620993636,0.320965029238796,0.777191218644996,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_109.0",0.270405,0.0856335,-0.03733025,0.8729975,"neutral",2,0.101667149722658,0.950436833952766,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_113.0",0.28232,0.07623275,0.03279175,0.890725,"neutral",2,16.8630143011084,0.000217892845471084,0.00133156738898996,"adaptive","neutral"
"\textit{Gypsophila repens}","ACA_CTN_125.0",0.2534475,0.157545,-0.17567,0.692845,"neutral",2,0.240022152899875,0.886910612841749,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_132.0",0.2758675,0.060431,0.0016741885,0.9106075,"neutral",2,4.8914984699424,0.0866611809844574,0.366643458011166,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_135.0",0.2759525,0.06708175,0.000466855,0.9060075,"neutral",2,2.48709947889157,0.288358800424887,0.777191218644996,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_136.0",0.2769575,0.068757,0.006121875,0.9032025,"neutral",2,2.60120570870912,0.27236754556945,0.777191218644996,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_155.0",0.278455,0.0643065,0.01492125,0.907985,"neutral",2,2.39505209906453,0.30194027395339,0.777191218644996,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_165.0",0.282595,0.078533,0.033615,0.8858525,"neutral",2,217.68022104792,5.38692079043389e-48,7.4070160868466e-47,"adaptive","neutral"
"\textit{Gypsophila repens}","ACA_CTN_167.0",0.273155,0.081033,-0.02041075,0.8815525,"neutral",2,1.38629436111989,0.5,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_178.0",0.292125,0.109885,0.078149,0.8098,"neutral",2,6.40282449058204,0.0407046783774366,0.186563109229918,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_193.0",0.39225,0.4567725,0.5235075,0.5432275,"neutral",2,12.1543043550291,0.00229470226132191,0.0126208624372705,"adaptive","neutral"
"\textit{Gypsophila repens}","ACA_CTN_207.0",0.2774575,0.068382,0.008942775,0.9043175,"neutral",2,1.91746869204042,0.38337780268373,0.780954783244634,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_215.0",0.271105,0.08433325,-0.03185325,0.87468,"neutral",2,0.102302498871893,0.950134952288443,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_233.0",0.27154,0.07763275,-0.02616975,0.8884375,"neutral",2,0.989187781717097,0.60981850988756,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_236.0",0.274195,0.07853275,-0.012703125,0.8862175,"neutral",2,0.329861769591203,0.847952308459785,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_242.0",0.27715,0.06580675,0.0076665,0.9075275,"neutral",2,0.221234828050099,0.895281205448164,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_254.0",0.2761325,0.06400625,0.00277168,0.9091375,"neutral",2,2.07537444766295,0.354273089555861,0.777191218644996,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_258.0",0.27665,0.06723175,0.0044135,0.9056275,"neutral",2,1.00614369486567,0.604670348821139,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_270.0",0.26647,0.09508475,-0.06290425,0.861825,"neutral",2,2.00898299688335,0.366230816404034,0.777191218644996,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_278.0",0.2790175,0.069882,0.016172,0.901495,"neutral",2,23.2157933334631,9.09399123184143e-06,6.25211897189098e-05,"adaptive","neutral"
"\textit{Gypsophila repens}","ACA_CTN_280.0",0.27531,0.07298225,-0.00519865,0.8968075,"neutral",2,1.22397827753159,0.542271143015886,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ACA_CTN_338.0",0.268175,0.097735,-0.05597775,0.8540725,"neutral",2,0.190677819085483,0.909064791522071,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ACT_CAN_52.0",0.2751425,0.059656,-0.00183271,0.9106125,"neutral",2,2.4978377677361,0.286814709313447,0.777191218644996,"neutral","neutral"
"\textit{Gypsophila repens}","ACT_CAN_95.0",0.264315,0.104435,-0.07899425,0.8332575,"neutral",2,1.15330222056807,0.561776547602431,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ACT_CAN_98.0",0.2599375,0.12396,-0.1152425,0.7794775,"neutral",2,4.27519951427837,0.117937582404633,0.445231404123543,"neutral","neutral"
"\textit{Gypsophila repens}","ACT_CAN_134.0",0.2654425,0.101435,-0.07364975,0.845615,"neutral",2,0.0601431807449264,0.970376061478102,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ACT_CAN_142.0",0.25615,0.14381,-0.153145,0.7472875,"neutral",2,0.071130450173145,0.965059786069029,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ACT_CAN_184.0",0.2745525,0.071207,-0.008134925,0.8998575,"neutral",2,0.732005864426466,0.693500767714646,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ACT_CAN_186.0",0.2700125,0.09315925,-0.04351175,0.864605,"neutral",2,0.193787463418606,0.90765245568343,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ACT_CAN_208.0",0.271925,0.07430725,-0.02391175,0.89538,"neutral",2,1.12198290908104,0.57064301668026,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ACT_CAN_223.0",0.2737225,0.077158,-0.0145425,0.88898,"neutral",2,3.13980648333805,0.208065313435541,0.715224514934673,"neutral","neutral"
"\textit{Gypsophila repens}","ACT_CAN_341.0",0.2641325,0.10901,-0.08327175,0.8124525,"neutral",2,0.816993068776107,0.664648775902245,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_63.0",0.2717475,0.07218225,-0.023104,0.89765,"neutral",2,0.792399824297729,0.672872167170017,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_73.0",0.2791675,0.069182,0.017253,0.9027075,"neutral",2,11.3049307368636,0.00350885548112412,0.0175442774056206,"adaptive","neutral"
"\textit{Gypsophila repens}","ATG_CTN_152.0",0.27636,0.066757,0.002403915,0.9060275,"neutral",2,2.47189275226952,0.290559653488361,0.777191218644996,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_173.0",0.2764025,0.070732,0.0023453475,0.9002175,"neutral",2,0.259408618741777,0.87835511390197,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_175.0",0.2772875,0.068332,0.00760575,0.90381,"neutral",2,1.30848304700875,0.51983619663417,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_201.0",0.273785,0.068107,-0.011427875,0.9043525,"neutral",2,0.649876909426339,0.722571823163726,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_236.0",0.2717975,0.070732,-0.02323875,0.9,"neutral",2,0.740993256279164,0.690391377698873,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_243.0",0.275925,0.06963175,-0.00017424,0.9018075,"neutral",2,4.21688821367547,0.121426746579148,0.445231404123543,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_249.0",0.273745,0.07608275,-0.01465725,0.8907425,"neutral",2,0.767980977207961,0.681137905721102,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_253.0",0.2665225,0.10306,-0.06692075,0.8392925,"neutral",2,0.642446940033449,0.725261158756162,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_254.0",0.273025,0.06843175,-0.015231,0.902785,"neutral",2,2.1027407676246,0.34945852851753,0.777191218644996,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_255.0",0.2678275,0.099435,-0.05968425,0.8541775,"neutral",2,0.072119945097789,0.964582443280686,0.970376061478102,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_257.0",0.276895,0.0744575,0.004128125,0.89346,"neutral",2,1.32045124549616,0.516734734227593,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_258.0",0.27594,0.07268225,-0.00144085,0.897185,"neutral",2,1.06850337820237,0.586107716877002,0.927659621664858,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_295.0",0.2766325,0.0664815,0.004759975,0.906855,"neutral",2,2.00261101492115,0.367399485177635,0.777191218644996,"neutral","neutral"
"\textit{Gypsophila repens}","ATG_CTN_299.0",0.2740975,0.08303325,-0.01491475,0.876425,"neutral",2,0.347412660978336,0.840543703475218,0.970376061478102,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_1.0",0.2097,0.091784175,-0.055477,0.77388475,"neutral",3,0.255676614778941,0.968136910868522,0.997091323477258,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_2.0",0.216075,0.05750575,0.0022506125,0.8645925,"neutral",3,2.09533783226752,0.552856527315783,0.997091323477258,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_3.0",0.2142925,0.0651565,-0.012582375,0.843515,"neutral",3,3.71461409238376,0.293975379725363,0.885083453277291,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_4.0",0.214685,0.0743575,-0.012505125,0.8158575,"neutral",3,2.54251476281835,0.467656686385926,0.989999999999998,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_6.0",0.2364425,0.1517925,0.1263325,0.639475,"neutral",3,10.4193118325763,0.0153183610394179,0.189564717862797,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_7.0",0.217445,0.058056,0.0121545,0.864,"neutral",3,1.68877277117928,0.639432743751461,0.997091323477258,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_9.0",0.1992375,0.16062,-0.1704775,0.62149,"neutral",3,0.491892200628297,0.920669015007936,0.997091323477258,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_10.0",0.2158,0.05485575,0.0004715335,0.8673125,"neutral",3,9.30570637262961,0.0254907317770286,0.229416585993258,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_11.0",0.17018,0.337155,-0.5103225,0.2804775,"neutral",3,0.0497623134237598,0.997091323477258,0.997091323477258,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_12.0",0.183205,0.2577025,-0.3523025,0.3910025,"neutral",3,0.150404592998713,0.985168028449744,0.997091323477258,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_13.0",0.2177,0.070682,0.01014145,0.823095,"neutral",3,3.8250778041989,0.280982605770554,0.885083453277291,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_14.0",0.20808,0.11246,-0.07848125,0.727945,"neutral",3,1.74415503477036,0.627162146494262,0.997091323477258,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_15.0",0.1922925,0.20252,-0.2491225,0.55998,"neutral",3,1.06678287983227,0.78509826624865,0.997091323477258,"neutral","neutral"
"\textit{Hedysarum hedysaroides}","ACA_AAC_16.0",0.20987,0.09310925,-0.0568575,0.7663675,"neutral",3,0.617646649698111,0.892380959136732,0.997091323477258,"neutral","neutral"
