"Species","Primer","Bayescan_fst","Bayescan_Probability","Bayescan_alpha","Bayescan_qvalue","Bayescan_Type","PCadapt_K","PCadapt_chi2_statistic","PCadapt_pvalue","PCadapt_qvalue","PCadapt_Type","Overall_Type"
"\textit{Cirsium spinosissimum}","ATG_CTG_152.2",0.159323333333333,0.12756,-0.105315666666667,0.609596666666667,"neutral",24,25.4555619724274,0.38135400402811,0.884224815670212,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_152.7",0.167456666666667,0.0838166666666667,-0.0170733333333333,0.81844,"neutral",24,NA,NA,NA,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_161.6",0.176366666666667,0.087951,0.0515043333333333,0.812923333333333,"neutral",24,13.9298376075387,0.948219185759452,0.991799088234478,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_162.1",0.166333333333333,0.0817496666666667,-0.018449,0.824516666666667,"neutral",24,NA,NA,NA,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_168.5",0.165513333333333,0.0970863333333333,-0.0375373333333333,0.781453333333333,"neutral",24,NA,NA,NA,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_181.3",0.177446666666667,0.0882176666666667,0.0564473333333333,0.808383333333333,"neutral",24,15.256624111789,0.913024587060022,0.991799088234478,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_183.5",0.156623333333333,0.13443,-0.126406666666667,0.576206666666667,"neutral",24,20.5242540905868,0.666606344218158,0.912198155245901,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_211.1",0.17003,0.074415,0.00934736666666667,0.83664,"neutral",24,20.8111156050837,0.649841511775808,0.912198155245901,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_229.3",0.16238,0.0980193333333333,-0.0615733333333333,0.777183333333333,"neutral",24,26.7496990000887,0.316254898403596,0.884224815670212,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_258.6",0.13242,0.306526666666667,-0.452713333333333,0.39776,"neutral",24,162.574220637187,1.47485590149373e-22,1.09560724110963e-21,"adaptive","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_259.6",0.12897,0.334803333333333,-0.505983333333333,0.360796666666667,"neutral",24,184.094346906608,1.20766142561165e-26,1.25596788263612e-25,"adaptive","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_261.6",0.15932,0.120286666666667,-0.100418666666667,0.648453333333333,"neutral",24,21.5944627411899,0.603457677303858,0.912198155245901,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_293.3",0.165656666666667,0.0790823333333333,-0.0253623333333333,0.829143333333333,"neutral",24,26.6925140136002,0.318988594123061,0.884224815670212,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_303.5",0.165763333333333,0.107886666666667,-0.042562,0.71643,"neutral",24,NA,NA,NA,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_311.5",0.167506666666667,0.0634793333333333,-0.00343536666666667,0.852036666666667,"neutral",24,25.773156527129,0.36477467750917,0.884224815670212,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_321.1",0.163643333333333,0.096019,-0.0514013333333333,0.78067,"neutral",24,NA,NA,NA,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_364.3",0.165403333333333,0.0732146666666667,-0.02227,0.8382,"neutral",24,15.8810451019496,0.892321729558213,0.991799088234478,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_381.3",0.165423333333333,0.100419333333333,-0.043022,0.75644,"neutral",24,NA,NA,NA,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_403.1",0.16252,0.106753333333333,-0.065644,0.72407,"neutral",24,NA,NA,NA,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_404.0",0.164446666666667,0.099753,-0.0489993333333333,0.770313333333333,"neutral",24,NA,NA,NA,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_405.2",0.166116666666667,0.102353,-0.0375846666666667,0.751013333333333,"neutral",24,NA,NA,NA,"neutral","neutral"
"\textit{Cirsium spinosissimum}","ATG_CTG_443.1",0.16554,0.10442,-0.046553,0.743693333333333,"neutral",24,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_70.2",0.13952,0.107554666666667,-0.069704,0.843194,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_82.3",0.153946666666667,0.101619666666667,0.0671856666666667,0.861026666666667,"neutral",25,26.5106971425383,0.380761800527136,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_86.3",0.14431,0.0724813333333333,-0.00215635,0.899213333333333,"neutral",25,22.8746353471962,0.584883775554849,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_94.1",0.14203,0.0742816666666667,-0.0223256666666667,0.898733333333333,"neutral",25,219.980437132804,4.15585774904867e-33,4.34334732221005e-32,"adaptive","neutral"
"\textit{Dryas octopetala}","AAC_CTG_99.8",0.145006666666667,0.0656126666666667,0.00762253333333333,0.902326666666667,"neutral",25,24.1743714181848,0.509317235529929,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_109.2",0.137823333333333,0.11282,-0.0809626666666667,0.824336666666667,"neutral",25,24.7317601965669,0.477484516375527,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_117.8",0.14487,0.0653466666666667,0.00612816666666667,0.902153333333333,"neutral",25,20.5480955265924,0.717516921516324,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_135.8",0.138456666666667,0.113953333333333,-0.0815106666666667,0.821916666666667,"neutral",25,23.1336007395725,0.569762091563003,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_138.5",0.145346666666667,0.0740813333333333,0.00445416666666667,0.89878,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_140.7",0.144266666666667,0.0899513333333333,-0.0139537666666667,0.88464,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_145.3",0.153946666666667,0.100153,0.0651073333333333,0.861853333333333,"neutral",25,18.511668184543,0.819914583772704,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_164.9",0.141036666666667,0.0847503333333333,-0.0344296666666667,0.891003333333333,"neutral",25,26.0709977387619,0.403817612578304,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_167.0",0.140366666666667,0.0866173333333333,-0.040028,0.889003333333333,"neutral",25,159.087051016282,1.74659956502453e-21,1.09523795112464e-20,"adaptive","neutral"
"\textit{Dryas octopetala}","AAC_CTG_177.2",0.141506666666667,0.0969523333333333,-0.042539,0.872493333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_178.9",0.142273333333333,0.0938186666666667,-0.031506,0.879196666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_189.8",0.142643333333333,0.092485,-0.029501,0.881783333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_235.8",0.143716666666667,0.080616,-0.00989476666666667,0.893983333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_241.6",0.14756,0.072148,0.0237316666666667,0.899496666666667,"neutral",25,19.5306155888543,0.770993736779368,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_272.3",0.1458,0.0782156666666667,0.006118,0.89591,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_311.2",0.146666666666667,0.0769486666666667,0.015534,0.896573333333333,"neutral",25,21.806277777124,0.646904480744934,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_318.4",0.14557,0.0810163333333333,0.00381144333333333,0.89387,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_358.0",0.14145,0.0912183333333333,-0.036963,0.88156,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_370.6",0.1427,0.0698806666666667,-0.0115648666666667,0.90096,"neutral",25,24.1718824156609,0.509460496008679,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_372.6",0.145606666666667,0.0648796666666667,0.0119733666666667,0.902513333333333,"neutral",25,28.3797072191343,0.290672085213781,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_378.7",0.142366666666667,0.10322,-0.0393133333333333,0.853723333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_382.8",0.14127,0.098153,-0.0467693333333333,0.86963,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_387.6",0.1444,0.071081,-0.000776333333333333,0.90025,"neutral",25,96.0592172918597,2.86755817486538e-10,8.17343650084851e-10,"adaptive","neutral"
"\textit{Dryas octopetala}","AAC_CTG_388.9",0.135966666666667,0.123223333333333,-0.104653666666667,0.799946666666667,"neutral",25,131.429897771349,2.03795395764121e-16,9.12812269112493e-16,"adaptive","neutral"
"\textit{Dryas octopetala}","AAC_CTG_393.7",0.141643333333333,0.0830833333333333,-0.0298953333333333,0.892046666666667,"neutral",25,24.4988019775838,0.490724168795574,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_395.0",0.141656666666667,0.081483,-0.0285193333333333,0.89335,"neutral",25,27.9644252560145,0.309493577494622,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_399.7",0.143156666666667,0.0916846666666667,-0.0231256666666667,0.882433333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_400.9",0.138723333333333,0.103486666666667,-0.068392,0.853253333333333,"neutral",25,207.049590583036,1.33999543480267e-30,1.05033652526776e-29,"adaptive","neutral"
"\textit{Dryas octopetala}","AAC_CTG_407.1",0.142196666666667,0.097753,-0.0337426666666667,0.87108,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_413.4",0.142143333333333,0.0944186666666667,-0.034145,0.877746666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_419.6",0.141316666666667,0.102686333333333,-0.047622,0.855656666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_425.8",0.14446,0.0966856666666667,-0.016458,0.873296666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_438.1",0.141716666666667,0.0960856666666667,-0.0415553333333333,0.875053333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_456.2",0.143433333333333,0.0932186666666667,-0.023345,0.879996666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_480.2",0.141736666666667,0.106086666666667,-0.047572,0.84664,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_485.0",0.140066666666667,0.10262,-0.061625,0.857236666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","AAC_CTG_492.6",0.143183333333333,0.0930853333333333,-0.0272916666666667,0.881193333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_56.2",0.143996666666667,0.0801493333333333,-0.0088079,0.894563333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_61.1",0.14013,0.0876173333333333,-0.043479,0.888626666666667,"neutral",25,24.9629842861752,0.464449705425516,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_68.8",0.142136666666667,0.071281,-0.0183896666666667,0.90036,"neutral",25,21.5951392719335,0.659000731993839,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_84.5",0.14384,0.085817,-0.0155966666666667,0.889073333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_87.5",0.145286666666667,0.0894846666666667,-0.00167953333333333,0.886963333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_89.0",0.13312,0.14483,-0.152476666666667,0.745236666666667,"neutral",25,21.991103662714,0.636257704538474,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_95.3",0.14721,0.080016,0.019564,0.89411,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_104.7",0.157626666666667,0.113486666666667,0.0839596666666667,0.82749,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_109.0",0.170556666666667,0.182106666666667,0.167136666666667,0.69912,"neutral",25,9.48554989929034,0.997822441397655,0.601733730311493,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_138.4",0.14514,0.089418,-0.0083097,0.886213333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_141.8",0.156746666666667,0.112753333333333,0.0837376666666667,0.827813333333333,"neutral",25,23.348927005338,0.557196261616161,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_162.2",0.143526666666667,0.0934853333333333,-0.0229403333333333,0.878306666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_170.8",0.135953333333333,0.13176,-0.11817,0.784363333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_174.8",0.140613333333333,0.100086666666667,-0.0484163333333333,0.86425,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_178.6",0.145236666666667,0.100686333333333,-0.0122497,0.860113333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_185.0",0.13499,0.12369,-0.116583333333333,0.795463333333333,"neutral",25,21.1120485992159,0.686345358609441,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_204.1",0.152206666666667,0.0921516666666667,0.056874,0.882666666666667,"neutral",25,20.4020051628039,0.725432821752847,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_207.1",0.20142,0.303126666666667,0.337853333333333,0.63973,"neutral",25,281.63542096183,2.84240503988e-45,4.45595821515734e-44,"adaptive","neutral"
"\textit{Dryas octopetala}","ACT_CTG_219.0",0.140016666666667,0.10162,-0.0599963333333333,0.861116666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_229.3",0.144146666666667,0.075215,-0.0053335,0.897976666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_231.3",0.152743333333333,0.0924853333333333,0.0578416666666667,0.88073,"neutral",25,25.8423521950211,0.416049537138556,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_242.8",0.23087,0.41742,0.502493333333333,0.58258,"neutral",25,332.332015162797,1.84489914145104e-55,5.7843927027603e-54,"adaptive","neutral"
"\textit{Dryas octopetala}","ACT_CTG_259.1",0.143756666666667,0.0826833333333333,-0.0114689333333333,0.892123333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_276.8",0.145063333333333,0.0716813333333333,0.00403603333333333,0.900346666666667,"neutral",25,123.79549853277,4.71602766919734e-15,1.84829589209042e-14,"adaptive","neutral"
"\textit{Dryas octopetala}","ACT_CTG_278.9",0.144796666666667,0.078149,-0.00078332,0.8958,"neutral",25,27.8175713607457,0.316319594432679,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_301.3",0.14395,0.0919513333333333,-0.0188836666666667,0.881683333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_322.9",0.142143333333333,0.085017,-0.0262916666666667,0.89126,"neutral",25,26.5878777938892,0.376781535859102,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_328.3",0.146596666666667,0.0710143333333333,0.0154483333333333,0.900386666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_420.8",0.144736666666667,0.0860173333333333,-0.00668853333333333,0.890536666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_429.1",0.144186666666667,0.092085,-0.0165583333333333,0.88189,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ACT_CTG_431.1",0.139996666666667,0.086484,-0.0476993333333333,0.889023333333333,"neutral",25,19.137138948897,0.790497982673548,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_50.7",0.143323333333333,0.08315,-0.0155063333333333,0.89178,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_52.0",0.152046666666667,0.088218,0.052732,0.887083333333333,"neutral",25,17.7644057018594,0.852226776620144,0.545310972204867,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_58.1",0.145493333333333,0.0778823333333333,0.0041978,0.896476666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_62.4",0.144506666666667,0.091885,-0.0148872333333333,0.88241,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_64.3",0.14604,0.0715476666666667,0.0125606666666667,0.900436666666667,"neutral",25,26.3166151583606,0.39086022368117,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_102.8",0.14949,0.079616,0.0378106666666667,0.894593333333333,"neutral",25,28.9593318332315,0.265619635897936,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_119.8",0.146913333333333,0.06608,0.0230193333333333,0.902343333333333,"neutral",25,9.3988454397943,0.997981658109252,0.601733730311493,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_144.5",0.143676666666667,0.0732143333333333,-0.0074975,0.899593333333333,"neutral",25,97.7248668995148,1.51183368284894e-10,4.74011805110416e-10,"adaptive","neutral"
"\textit{Dryas octopetala}","ATG_CTG_173.6",0.1373,0.111553333333333,-0.0889006666666667,0.825753333333333,"neutral",25,149.752045134206,9.36902388482014e-20,4.89585150155473e-19,"adaptive","neutral"
"\textit{Dryas octopetala}","ATG_CTG_185.6",0.151186666666667,0.087484,0.048655,0.887573333333333,"neutral",25,27.7219261747341,0.320812386119471,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_191.8",0.141573333333333,0.0935516666666667,-0.0335306666666667,0.879623333333333,"neutral",25,15.8008801014187,0.920629594384312,0.577298020043891,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_193.4",0.140636666666667,0.0800826666666667,-0.036839,0.89439,"neutral",25,22.8006290111991,0.589204201444456,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_197.0",0.139596666666667,0.092552,-0.052149,0.879636666666667,"neutral",25,19.9548518998565,0.749189600664378,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_201.1",0.141373333333333,0.0768816666666667,-0.0272883333333333,0.896273333333333,"neutral",25,25.7123764879177,0.423072468306143,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_203.8",0.138773333333333,0.098553,-0.0609883333333333,0.868113333333333,"neutral",25,18.649099156373,0.813627791404363,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_232.1",0.143833333333333,0.0596786666666667,0.000181026666666667,0.903786666666667,"neutral",25,21.3427952592036,0.673347969560128,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_284.1",0.143313333333333,0.060212,-0.00515396666666667,0.903653333333333,"neutral",25,26.4500974680421,0.383901277457056,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_310.3",0.147256666666667,0.069814,0.0241196666666667,0.900536666666667,"neutral",25,22.5153881826058,0.60583855881542,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_358.3",0.143013333333333,0.098953,-0.0331503333333333,0.86653,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_377.9",0.148206666666667,0.076415,0.02627,0.897316666666667,"neutral",25,22.5427741038869,0.604243228724623,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_378.9",0.143546666666667,0.097086,-0.0257793333333333,0.87027,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_379.7",0.139633333333333,0.0973526666666667,-0.0534683333333333,0.870353333333333,"neutral",25,23.2606052480201,0.562348725709532,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_385.2",0.1484,0.0788156666666667,0.0266273333333333,0.895313333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_390.1",0.14202,0.0954856666666667,-0.0373656666666667,0.87602,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_414.0",0.15254,0.090218,0.057169,0.884016666666667,"neutral",25,18.665967441123,0.812849102754977,0.535565403538738,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_417.2",0.133983333333333,0.14243,-0.143953333333333,0.754563333333333,"neutral",25,110.489704685675,1.01507275714607e-12,3.53622429497897e-12,"adaptive","neutral"
"\textit{Dryas octopetala}","ATG_CTG_418.4",0.143173333333333,0.088351,-0.0216456666666667,0.888003333333333,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_452.7",0.14506,0.0788823333333333,-0.00102866666666667,0.895286666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Dryas octopetala}","ATG_CTG_495.2",0.13973,0.100353,-0.0593346666666667,0.862076666666667,"neutral",25,NA,NA,NA,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_61.2",0.288093333333333,0.0980862333333333,-0.0598983333333333,0.779456333333333,"neutral",30,114.375833021576,8.79689226007321e-12,5.90648480319201e-11,"adaptive","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_66.0",0.26175,0.198506666666667,-0.254053333333333,0.63458,"neutral",30,33.6207110162043,0.296248776137347,0.795639570197446,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_78.7",0.287513333333333,0.0960193333333333,-0.0551576666666667,0.78721,"neutral",30,30.0992132095919,0.460580735799091,0.953795669894676,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_83.7",0.293093333333333,0.0888176666666667,-0.0277363333333333,0.81825,"neutral",30,NA,NA,NA,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_92.2",0.287493333333333,0.0942853333333333,-0.0565036666666667,0.790116666666667,"neutral",30,135.375925168044,2.44830153859982e-15,1.91783620523652e-14,"adaptive","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_103.1",0.298893333333333,0.0565446666666667,0.0150123333333333,0.874533333333333,"neutral",30,27.8402448770668,0.578902222641976,0.953795669894676,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_104.3",0.295693333333333,0.0552113333333333,-0.00043248,0.87439,"neutral",30,29.9371386792658,0.468876678331997,0.953795669894676,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_106.9",0.293283333333333,0.0824166666666667,-0.021604,0.841716666666667,"neutral",30,NA,NA,NA,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_110.8",0.29237,0.0730143333333333,-0.0206653333333333,0.857866666666667,"neutral",30,27.6517791487334,0.588883829228191,0.953795669894676,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_124.1",0.295773333333333,0.0658133333333333,-0.00248473333333333,0.86648,"neutral",30,36.2766828572107,0.199157861148359,0.670175379938439,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_128.4",0.293326666666667,0.0780156666666667,-0.0198856666666667,0.85041,"neutral",30,92.4826431962934,2.74737345425314e-08,1.42260271726096e-07,"adaptive","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_139.5",0.280176666666667,0.123693333333333,-0.107436666666667,0.72286,"neutral",30,26.6948340771267,0.639246034078346,0.953795669894676,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_152.9",0.277986666666667,0.136563333333333,-0.130323333333333,0.69223,"neutral",30,39.2165202043328,0.120951654439292,0.454778220691739,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_153.9",0.293323333333333,0.086017,-0.023988,0.8329,"neutral",30,NA,NA,NA,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_167.8",0.298216666666667,0.0572116666666667,0.011926,0.872643333333333,"neutral",30,28.2207760218719,0.558738471984956,0.953795669894676,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_175.3",0.288803333333333,0.086684,-0.0440643333333333,0.828373333333333,"neutral",30,163.24459108867,2.8657504200771e-20,2.69380539487247e-19,"adaptive","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_176.4",0.269746666666667,0.168563333333333,-0.189693333333333,0.64847,"neutral",30,177.102647871117,8.64273691482669e-23,1.01552158749214e-21,"adaptive","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_181.6",0.292513333333333,0.0793493333333333,-0.0241316666666667,0.8491,"neutral",30,NA,NA,NA,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_184.7",0.293093333333333,0.085617,-0.0247776666666667,0.829186666666667,"neutral",30,NA,NA,NA,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_195.4",0.288683333333333,0.0898846666666667,-0.0484713333333333,0.8153,"neutral",30,NA,NA,NA,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_205.3",0.292593333333333,0.088818,-0.0296183333333333,0.818556666666667,"neutral",30,NA,NA,NA,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_218.4",0.288826666666667,0.100219666666667,-0.0559083333333333,0.773156666666667,"neutral",30,NA,NA,NA,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_236.3",0.29512,0.0798826666666667,-0.0106921333333333,0.846793333333333,"neutral",30,NA,NA,NA,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_255.1",0.290133333333333,0.082283,-0.0368386666666667,0.842066666666667,"neutral",30,29.8894784179633,0.471324655827106,0.953795669894676,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_259.4",0.237213333333333,0.30106,-0.465653333333333,0.400463333333333,"neutral",30,25.4821096197668,0.701280591813353,0.99341830026273,"neutral","neutral"
"\textit{Gentiana nivalis}","ACT_CAC_286.5",0.289323333333333,0.0958856666666667,-0.0517643333333333,0.7898,"neutral",30,NA,NA,NA,"neutral","neutral"
